agent_id,name,email,account_no,archetype_name,risk_profile,risk_score,economic_class,financial_personality,employment_status,employment_verification,income_type,avg_monthly_income_range,income_pattern,savings_retention_rate,has_investment_activity,investment_types,has_loan_emi,loan_emi_payment_status,has_insurance_payments,insurance_types,utility_payment_status,mobile_plan_type,device_consistency_score,ip_consistency_score,sim_churn_rate,primary_digital_channels,login_pattern,ecommerce_activity_level,ecommerce_avg_ticket_size,monthly_allowance,loan_emi_amount,insurance_premium,utility_bill_amount,weekly_grocery_day,school_fee_months,occasional_spend_chance,shared_device_id,p2p_transfer_chance,social_support_chance,family_help_chance,children_expense_chance,festival_months,school_activity_months,salary_day,salary_amount,remittance_percentage,emi_percentage,investment_percentage,insurance_percentage,daily_spend_chance,professional_transfer_chance,extended_family_support_chance,emergency_help_chance,base_daily_payout,cod_settlement_chance,cod_balance,fuel_spend_chance,recharge_chance,agent_support_chance,family_remittance_chance,fuel_sharing_chance,vehicle_maintenance_sharing,last_family_remittance_date,daily_sales_chance,num_daily_sales,avg_sale_amount,num_employees,employee_salaries,vendor_payment_day,vendor_payment_amount,business_loan_emi_amount,owner_drawing_amount,rent_amount,inventory_restocking_amount,marketing_expense,bad_debt_chance,seasonal_down_months,emergency_expense_chance,suppliers,business_network,customer_network,business_p2p_chance,supplier_advance_chance,customer_refund_chance,business_networking_chance,allowance_amount,allowance_days,bnpl_chance,study_group,hostel_friends,study_group_transfer_chance,hostel_sharing_chance,exam_months,bnpl_repayments,daily_income_chance,avg_gig_payment,income_sources,rent_day,bill_payment_late_chance,prepaid_recharge_chance,client_network,peer_support_chance,client_advance_chance,daily_work_chance,daily_wage_amount,community_support_chance,last_remittance_day,utility_bill_percentage,ecommerce_spend_chance,weekday_spend_chance,weekend_spend_chance,annual_bonus_month,has_received_bonus_this_year,social_contacts,family_support_chance,social_transfer_chance,bonus_sharing_chance,has_shared_bonus_this_year,stock_investment_amount,crypto_investment_amount,saas_subscription_amount,is_traveling,travel_start_day,travel_duration,pension_day,monthly_income,monthly_pharmacy_day,large_event_month,has_done_large_event_this_year,grandchildren,children_network,grandchildren_gift_chance,emergency_family_support_chance,birthday_months,home_state,work_city,pay_cycle,weekly_wage,monthly_pay_day,weekly_pay_day,emergency_transfer_chance,last_remittance_date,payout_months,lump_sum_payment,has_large_cash_reserve,junior_retainer_fee,prof_indemnity_premium,spend_chance_mod,invest_chance_mod,client_refund_chance,retainer_payment_day,avg_monthly_income,platform_payout_chance,sponsorship_chance,has_sponsorship_funds,software_subscription,utility_bill_day,late_payment_chance,collaboration_payment_chance,freelancer_payment_chance,creator_support_chance,brand_advance_chance,last_collaboration_payment_date,monthly_freelancer_payment_day,consultation_chance,avg_consultation_fee,large_payout_chance,clinic_rent_amount,sip_amount,high_end_spend_chance,p2p_payment_chance,fraud_type,is_active,ring_id,device_id,ip_address,behavior_state,creation_date,bust_out_day_threshold,cash_out_threshold
296fb619-839e-48a1-9ef3-188c7a686d47,Leela Warrior,harinakshisama@example.net,ESLX1010312442198,Small Business Owner,Medium,0.4675,Lower_Middle,Saver,Self-Employed,Udyam_Registered,Business_Sales,47198-188794,Erratic_High_Volume,Low,True,['Business_Reinvestment'],True,Mostly_On_Time,True,['Business_Insurance'],Mostly_On_Time,Postpaid,0.86,0.92,Low,"['UPI_for_Business', 'Netbanking']",Structured_Daytime,Medium,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7730215441338306,14.0,438.1867048982004,2.0,"[10625.426965477116, 13177.769121355948]",17.0,63925.26392780067,18647.230818692977,29843.992087566592,6917.3412962891325,33034.880432864884,3773.72334464028,0.05,"[8, 12]",0.03,[],[],[],0.12,0.06,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a388bfce-e4e4-4b4e-b805-d51397c72dd2,Hemal Kant,andrajagrati@example.com,DURU4833737501531,Content Creator / Influencer,Very_High,0.9,Lower,Over_Spender,Self-Employed,ITR_Inconsistent,"Sponsorships, Platform_Payouts",14518-72590,Erratic_High_Variance,Low,False,[],False,Mostly_On_Time,False,[],Occasionally_Late,High-Value_Postpaid,0.55,0.51,High,['All'],Geographically_Dynamic,High,High,,11031.877279479711,,,,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,55159.38639739855,0.025,0.03,True,3038.3821033364907,26.0,0.3,0.18,0.15,0.08,0.05,,6.0,,,,,,,,,,,,,,,,
0cc597bf-d606-4e91-b562-c13ade0afc92,Kashish Kala,lucky57@example.net,JCMF3827678375027,Daily Wage Laborer,Very_High,0.867,Lower,Saver,Informal_Labor,Not_Verified,"Cash_Deposit, Wages",4459-9556,Daily,Near_Zero,False,[],False,N/A,False,[],N/A,Prepaid,0.42,0.35,High,"['Cash', 'UPI']",Irregular,None,N/A,,,,,,,,,0.105,,,,,,,,0.6889655162631534,,,,,,,0.03,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765,214.75484002440288,0.08,2024-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937fd35d-ce97-4360-9ef1-f785ea6883ff,Eshana Hari,edwinlogan@example.org,FZHC9223847719068,Student,High,0.6078,Lower_Middle,Saver,Not_Applicable,Not_Applicable,Allowance,2450-8166,Irregular,Very_Low,False,[],False,N/A,False,[],N/A,Prepaid,0.77,0.52,Medium,"['UPI', 'Wallets']",Late_Night_Activity,High,Low,,,,,,,,,0.175,,,,"[3, 10, 11]",,,,,,,,0.5249999999999999,,,0.08,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,6847.604552947554,[27],0.05,[],[],0.15,0.18,"[4, 10, 11]",{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50e2b98e-0aed-4de0-8dec-090f2e7711b2,Falak Soni,olivergade@example.com,LUGD4613695831972,Tech Professional,Low,0.1326,Upper_Middle,Risk_Addict,Salaried,EPFO_Verified,Salary_IT,75397-251326,Fixed_Date_with_Bonus,Medium,True,"['Crypto', 'Stocks']",True,ALWAYS_ON_TIME,True,"['Health', 'Life']",ALWAYS_ON_TIME,High-Value_Postpaid,0.96,0.62,Low,['All'],Geographically_Dynamic,High,High,,33335.290152526126,,,,,,,0.216,,,,,,5.0,166676.45076263061,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,True,,0.1,,0.25,True,73791.88222929319,20442.507020986544,1395.8798338407732,False,13.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3866f9a-a4f6-4708-b5c8-9623ae16f65c,Ekansh Vyas,msaraf@example.net,YNHP9202423777263,Retired Senior Citizen,Very_Low,0.0655,Lower_Middle,Saver,Not_Applicable,Pensioner_ID_Verified,"Pension, Rent",8910-26731,Fixed_Date,High,True,"['FD', 'Senior_Citizen_Schemes']",False,N/A,True,['Health'],ALWAYS_ON_TIME,Basic_Postpaid,0.99,0.99,Low,"['Netbanking', 'Branch']",Infrequent,None,N/A,,,,,4.0,,,,0.055999999999999994,,,,"[3, 10, 11]",,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,1.0,14442.536196179783,10.0,4.0,True,[],[],0.12,0.05,"[11, 6, 9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41b4052a-3550-4afa-898d-697bb48b5a9c,Anita Nayak,neeltrivedi@example.org,IMNW1864690594156,Delivery Agent / Rider,High,0.6875,Middle,Over_Spender,Gig_Work_Contractor,Not_Verified,Platform_Payout,15780-26300,Daily,Very_Low,False,[],True,Mostly_On_Time,False,[],Mostly_On_Time,Prepaid,0.9,0.31,Medium,"['UPI', 'Wallets']",Geographically_Dynamic,Low,Low,,3156.0,,,,,,,0.30000000000000004,,,,,,,,,,,,,,,0.08,728.9328357887499,0.6,0.0,1.35,0.15000000000000002,0.15,0.12,0.1,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1e84247-c813-4fb8-a721-cc7e7e33fcf2,Bishakha Chatterjee,revatank@example.org,BBRJ6043350665322,Daily Wage Laborer,Very_High,0.867,Lower,Saver,Informal_Labor,Not_Verified,"Cash_Deposit, Wages",4719-10112,Daily,Near_Zero,False,[],False,N/A,False,[],N/A,Prepaid,0.44,0.28,High,"['Cash', 'UPI']",Irregular,None,N/A,,,,,,,,,0.105,,,,,,,,0.765955900088477,,,,,,,0.03,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765,362.00482357491626,0.08,2024-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02934f9d-2ac3-4cf2-ac75-ac37861f2e35,Geetika Chatterjee,palinaya@example.com,CREY6082551514647,Student,Very_High,0.975,Lower,Over_Spender,Not_Applicable,Not_Applicable,Allowance,1976-6588,Irregular,Very_Low,False,[],False,N/A,False,[],N/A,Prepaid,0.77,0.56,Medium,"['UPI', 'Wallets']",Late_Night_Activity,High,Low,,,,,,,,,0.375,,,,"[3, 10, 11]",,,,,,,,1.125,,,0.08,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,5258.55061224426,[2],0.15,[],[],0.15,0.18,"[4, 10, 11]","{datetime.date(2024, 7, 4): 363.9929490036465}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ae08b0c-c6c6-440a-a881-707a9135d1cf,Anvi Shankar,indalikaul@example.com,ENRO6655932786685,Tech Professional,Low,0.156,Middle,Risk_Addict,Salaried,EPFO_Verified,Salary_IT,62610-208700,Fixed_Date_with_Bonus,Medium,True,"['Crypto', 'Stocks']",False,ALWAYS_ON_TIME,True,"['Health', 'Life']",ALWAYS_ON_TIME,High-Value_Postpaid,0.97,0.67,Low,['All'],Geographically_Dynamic,High,High,,31089.05117029656,,,,,,,0.216,,,,,,4.0,155445.2558514828,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,True,,0.1,,0.25,True,44240.159341451814,29544.846614592487,1449.4968563042326,False,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a546ac60-1aea-47d1-ad47-6a3940cd913a,Logan Joshi,wminhas@example.com,TGEA1276742198238,Government Employee,Very_Low,0.0522,Lower_Middle,Rational_Investor,Salaried,GOVT_Verified,Government_Salary,32275-64551,Fixed_Date,High,True,"['Stocks', 'Mutual_Funds', 'SIP']",True,ALWAYS_ON_TIME,True,"['LIC', 'Government_Schemes']",ALWAYS_ON_TIME,Postpaid,0.96,0.96,Low,['Netbanking'],Structured_Daytime,Low,Medium,,,,,,,,,,,,,,,1.0,44154.83392681471,0.2,0.3,0.15000000000000002,0.08,,0.08,0.12,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.045000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b73eca7-2a5e-405a-bba5-6797374c42b7,Yash Dhar,sacharabhimanyu@example.net,AGCX7942429117158,Salaried Professional,Low,0.1403,Lower_Middle,Saver,Salaried,EPFO_Verified,Salary,39320-78641,Fixed_Date,High,True,"['FD', 'SIP', 'LIC']",False,ALWAYS_ON_TIME,True,"['Health', 'Life']",ALWAYS_ON_TIME,Postpaid,0.9,0.87,Low,"['Netbanking', 'Mobile_Banking']",Structured_Daytime,Medium,Medium,,,,,,,,,,,,,,,3.0,55537.72096177297,,0.25,0.18,0.05,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.105,0.35,0.48999999999999994,3.0,True,[],0.8,0.15,0.25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3bea8eb1-0c1e-4be4-ad0d-45953ce95af2,Devika Behl,babugagan@example.net,RPBS2081970153491,Small Business Owner,Medium,0.425,Middle,Saver,Self-Employed,Udyam_Registered,Business_Sales,57805-231223,Erratic_High_Volume,Low,True,['Business_Reinvestment'],False,Mostly_On_Time,True,['Business_Insurance'],Mostly_On_Time,Postpaid,0.8,0.94,Low,"['UPI_for_Business', 'Netbanking']",Structured_Daytime,Medium,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7021329430883508,15.0,578.0591662042924,2.0,"[12427.373785026768, 12743.270117852506]",17.0,29848.40491099338,7424.6311396855,18057.85322565001,7576.1096799457755,20985.783669365504,3680.1658970642397,0.05,"[10, 2]",0.03,[],[],[],0.12,0.06,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10d0a2b8-b050-4cc9-8163-5b8eb68525cb,Aachal Manne,mpillay@example.com,FCGN9566151018191,Daily Wage Laborer,Very_High,0.867,Lower,Saver,Informal_Labor,Not_Verified,"Cash_Deposit, Wages",4869-10433,Daily,Near_Zero,False,[],False,N/A,False,[],N/A,Prepaid,0.52,0.24,High,"['Cash', 'UPI']",Irregular,None,N/A,,,,,,,,,0.105,,,,,,,,0.7331811752132653,,,,,,,0.03,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765,315.5315945516532,0.08,2024-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2c87050-dba4-4c4a-9f10-ff8b043cf4f7,Vedhika Kaur,balveerbatra@example.net,CLCA5735403678700,Migrant Worker,Very_High,0.918,Lower,Saver,Informal_Labor,Not_Verified,Wages,5253-11256,Weekly_or_Monthly,Near_Zero,False,[],False,N/A,False,[],N/A,Prepaid,0.6,0.5,High,"['UPI', 'IMPS']",Remittance_Cycle,None,N/A,,,,,,,,,0.21,,,,"[3, 10, 11]",,,,0.7735499823897098,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6868.010437694216,,,,,,,,,Rajasthan,Surat,weekly,1717.002609423554,2.0,6.0,0.05,2024-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2191fc87-ffa0-48cf-bec6-f3794a7e02fb,Maanas Oza,farhan26@example.com,RCXF3637944149893,Student,Very_High,0.8938,Lower_Middle,Over_Spender,Not_Applicable,Not_Applicable,Allowance,2747-9159,Irregular,Very_Low,False,[],False,N/A,False,[],N/A,Prepaid,0.84,0.54,Medium,"['UPI', 'Wallets']",Late_Night_Activity,High,Low,,,,,,,,,0.375,,,,"[3, 10, 11]",,,,,,,,1.125,,,0.08,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,4824.549251754468,"[6, 15]",0.15,[],[],0.15,0.18,"[4, 10, 11]",{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0fe11f5-9495-4bb2-8e59-5dc29fd617fa,Forum Mohan,dominic54@example.com,AOFL7579617049229,Salaried Professional,Low,0.1275,Middle,Saver,Salaried,EPFO_Verified,Salary,46061-92123,Fixed_Date,High,True,"['FD', 'SIP', 'LIC']",True,ALWAYS_ON_TIME,True,"['Health', 'Life']",ALWAYS_ON_TIME,Postpaid,0.9,0.89,Low,"['Netbanking', 'Mobile_Banking']",Structured_Daytime,Medium,Medium,,,,,,,,,,,,,,,1.0,57657.98634523742,,0.25,0.18,0.05,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.105,0.35,0.48999999999999994,3.0,True,[],0.8,0.15,0.25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c361ed89-3a9b-47f7-aa62-34bc87eb8bb5,Rohan Bhatt,indaliganesh@example.net,LHOA8417129126669,Small Business Owner,Medium,0.3325,High,Rational_Investor,Self-Employed,Udyam_Registered,Business_Sales,102999-411999,Erratic_High_Volume,Low,True,['Business_Reinvestment'],False,Mostly_On_Time,True,['Business_Insurance'],Mostly_On_Time,Postpaid,0.9,0.93,Low,"['UPI_for_Business', 'Netbanking']",Structured_Daytime,Medium,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7397119233357603,10.0,598.6542543047957,5.0,"[9752.506070339854, 16907.22876695772, 10012.520186926415, 14349.942400518485, 8446.990463356577]",19.0,104660.42119137623,20994.668894822255,50437.683077104426,13623.227580781282,49717.42449478312,4936.093260923734,0.05,"[7, 3]",0.03,[],[],[],0.12,0.06,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33f89316-0747-4b80-aa07-6d1bbb856a76,Baghyawati Bhatti,lmishra@example.org,LEGD0549662487879,Government Employee,Very_Low,0.0468,Lower_Middle,Saver,Salaried,GOVT_Verified,Government_Salary,32873-65746,Fixed_Date,High,True,"['FD', 'SIP', 'LIC']",False,ALWAYS_ON_TIME,True,"['LIC', 'Government_Schemes']",ALWAYS_ON_TIME,Postpaid,0.97,0.93,Low,['Netbanking'],Structured_Daytime,Low,Medium,,,,,,,,,,,,,,,1.0,50917.82833675823,0.24,0.3,0.12,0.08,,0.08,0.12,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.034999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f447ca9e-89ba-413c-911c-62bec3dbb5e1,Kritika Desai,vanya64@example.org,XMWQ6343736137960,Daily Wage Laborer,Very_High,0.867,Lower,Saver,Informal_Labor,Not_Verified,"Cash_Deposit, Wages",5422-11618,Daily,Near_Zero,False,[],False,N/A,False,[],N/A,Prepaid,0.51,0.27,High,"['Cash', 'UPI']",Irregular,None,N/A,,,,,,,,,0.105,,,,,,,,0.7909514162300334,,,,,,,0.03,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765,519.0779087793366,0.08,2024-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59f58c0e-fa09-42c8-adc1-e2655e18decb,Dipta Pant,chatterjeeeesha@example.com,BKON7003998689144,Daily Wage Laborer,Very_High,0.867,Lower,Saver,Informal_Labor,Not_Verified,"Cash_Deposit, Wages",5300-11357,Daily,Near_Zero,False,[],False,N/A,False,[],N/A,Prepaid,0.49,0.36,High,"['Cash', 'UPI']",Irregular,None,N/A,,,,,,,,,0.105,,,,,,,,0.7121793107561053,,,,,,,0.03,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765,491.93262060364634,0.08,2024-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0435aecd-389f-45ff-b229-9c75e9ac9852,Naksh Raval,iryakant@example.org,DANV2566278698893,Student,Very_High,0.845,Middle,Risk_Addict,Not_Applicable,Not_Applicable,Allowance,3189-10632,Irregular,Very_Low,False,[],False,N/A,False,[],N/A,Prepaid,0.75,0.58,Medium,"['UPI', 'Wallets']",Late_Night_Activity,High,Low,,,,,,,,,0.3,,,,"[3, 10, 11]",,,,,,,,0.8999999999999999,,,0.08,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,6803.157512238949,"[9, 14]",0.05,[],[],0.15,0.18,"[4, 10, 11]","{datetime.date(2024, 7, 2): 458.59960908592456}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3783b296-fe37-4027-8b2a-04483d4c7890,Max Khalsa,yadaviram@example.com,OIVN7523223776089,Homemaker,Very_High,0.9375,Middle,Over_Spender,Not_Applicable,Not_Applicable,Family_Support,11058-33175,Fixed_Date,Very_Low,False,[],True,ALWAYS_ON_TIME,True,['Child_Education_Plan'],ALWAYS_ON_TIME,Prepaid,0.7,0.98,Low,"['UPI', 'Mobile_Banking']",Infrequent,Medium,Medium,16292.798131506592,4887.839439451977,1629.2798131506593,2443.9197197259887,5.0,"[1, 4, 7, 10]",0.12,,0.27,0.12,0.08,0.15,"[3, 10, 11]","[6, 12]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b073650-b131-47e4-9adc-426e78554709,Harshil Chaudhary,sundaramidika@example.org,VRFJ1467388098958,Student,Very_High,0.975,Lower,Over_Spender,Not_Applicable,Not_Applicable,Allowance,2154-7180,Irregular,Very_Low,False,[],False,N/A,False,[],N/A,Prepaid,0.8,0.46,Medium,"['UPI', 'Wallets']",Late_Night_Activity,High,Low,,,,,,,,,0.375,,,,"[3, 10, 11]",,,,,,,,1.125,,,0.08,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,5024.068453383763,[6],0.15,[],[],0.15,0.18,"[4, 10, 11]",{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585ca595-2b71-4777-92b1-88a9fa41961c,Vasana Chand,aayushtripathi@example.com,HSHT1007334166607,Homemaker,High,0.6375,Middle,Saver,Not_Applicable,Not_Applicable,Family_Support,10291-30874,Fixed_Date,Very_Low,False,[],False,ALWAYS_ON_TIME,True,['Child_Education_Plan'],ALWAYS_ON_TIME,Prepaid,0.72,0.98,Low,"['UPI', 'Mobile_Banking']",Infrequent,Medium,Medium,19822.163946695764,5946.649184008729,1982.2163946695764,2973.3245920043646,5.0,"[1, 4, 7, 10]",0.055999999999999994,,0.126,0.12,0.08,0.15,"[3, 10, 11]","[6, 12]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5753723-154a-4074-9bcf-64dcb238c5c3,Krisha More,radhakrishnanmeghana@example.org,CWTC3284453748206,Small Business Owner,Medium,0.425,Middle,Saver,Self-Employed,Udyam_Registered,Business_Sales,58017-232071,Erratic_High_Volume,Low,True,['Business_Reinvestment'],False,Mostly_On_Time,True,['Business_Insurance'],Mostly_On_Time,Postpaid,0.89,0.93,Low,"['UPI_for_Business', 'Netbanking']",Structured_Daytime,Medium,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8353722270113636,17.0,580.177522175396,4.0,"[13863.657503759016, 16308.413323578581, 16330.412598970623, 15757.348101403268]",18.0,67250.72232056111,10861.64208059111,31426.204599656496,7079.5530753647945,37572.867932880145,4212.296463047362,0.05,"[11, 9]",0.03,[],[],[],0.12,0.06,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929b7b41-b7e2-40d4-9e94-50265a250376,Upadhriti Chaudhari,chanchalkalla@example.net,DYUV7773095543921,Government Employee,Very_Low,0.0522,Lower_Middle,Rational_Investor,Salaried,GOVT_Verified,Government_Salary,31243-62486,Fixed_Date,High,True,"['Stocks', 'Mutual_Funds', 'SIP']",False,ALWAYS_ON_TIME,True,"['LIC', 'Government_Schemes']",ALWAYS_ON_TIME,Postpaid,0.97,0.96,Low,['Netbanking'],Structured_Daytime,Low,Medium,,,,,,,,,,,,,,,1.0,46321.6604630471,0.2,0.3,0.15000000000000002,0.08,,0.08,0.12,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.045000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4d34525-891f-46b2-bcb0-3605fed82d0c,Karan Mani,mishrathomas@example.net,DGXG2337952683477,Small Business Owner,Medium,0.5225,Lower_Middle,Rational_Investor,Self-Employed,Udyam_Registered,Business_Sales,49086-196345,Erratic_High_Volume,Low,True,['Business_Reinvestment'],True,Mostly_On_Time,True,['Business_Insurance'],Mostly_On_Time,Postpaid,0.89,0.94,Low,"['UPI_for_Business', 'Netbanking']",Structured_Daytime,Medium,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7484333972242727,11.0,490.86432116531813,2.0,"[17216.180326931964, 9956.33093116778]",19.0,85557.5401453051,20691.574497793674,40588.667591641104,12742.506977696594,37643.474884453826,4137.19404565215,0.05,"[10, 11]",0.03,[],[],[],0.12,0.06,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009c7352-8e59-4a06-8334-4220c2f64859,Jack More,dev09@example.com,BXQM9530480431596,Salaried Professional,Low,0.1403,Lower_Middle,Saver,Salaried,EPFO_Verified,Salary,38496-76993,Fixed_Date,High,True,"['FD', 'SIP', 'LIC']",False,ALWAYS_ON_TIME,True,"['Health', 'Life']",ALWAYS_ON_TIME,Postpaid,0.97,0.88,Low,"['Netbanking', 'Mobile_Banking']",Structured_Daytime,Medium,Medium,,,,,,,,,,,,,,,1.0,63088.37290752529,,0.25,0.18,0.05,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.105,0.35,0.48999999999999994,3.0,True,[],0.8,0.15,0.25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
